stage,seed,n_video,video,backbone,accuracy,f1
S2,37,4,17,CEN-BB,0.9122806787490845,0.8317
S2,37,4,18,CEN-BB,0.9158521294593811,0.8743
S2,37,4,19,CEN-BB,0.8782961368560791,0.8523
S2,37,4,20,CEN-BB,0.8522404432296753,0.785
S2,37,4,21,CEN-BB,0.8065326809883118,0.7815
S2,37,4,22,CEN-BB,0.7829025983810425,0.7636
S2,37,4,23,CEN-BB,0.7945911288261414,0.8164
S2,37,4,24,CEN-BB,0.8886430859565735,0.8688
S2,37,4,25,CEN-BB,0.6401468515396118,0.6868
S2,37,4,26,CEN-BB,0.6942277550697327,0.6331
S2,37,4,27,CEN-BB,0.7497168779373169,0.7641
S2,37,4,28,CEN-BB,0.8257393836975098,0.8425
S2,37,4,29,CEN-BB,0.8254398107528687,0.8059
S2,37,4,30,CEN-BB,0.8175160884857178,0.7018
S2,37,4,31,CEN-BB,0.8857308626174927,0.7749
S2,1665,2,0,CEN-BB,0.9287851452827454,0.922
S2,1665,2,1,CEN-BB,0.9131627082824707,0.8269
S2,1665,2,2,CEN-BB,0.8692255616188049,0.8709
S2,1665,2,3,CEN-BB,0.8799592852592468,0.8713
S2,1665,2,4,CEN-BB,0.849223256111145,0.7425
S2,1665,2,5,CEN-BB,0.8687096834182739,0.8778
S2,1665,2,6,CEN-BB,0.8929604887962341,0.8432
S2,1665,2,7,CEN-BB,0.8129770755767822,0.7805
S2,1665,2,8,CEN-BB,0.7822948098182678,0.7531
S2,1665,2,9,CEN-BB,0.5209410786628723,0.6017
S2,1665,2,10,CEN-BB,0.8116635084152222,0.803
S2,1665,2,11,CEN-BB,0.6694312691688538,0.6764
S2,1665,2,12,CEN-BB,0.7593558430671692,0.6402
S2,1665,2,13,CEN-BB,0.7859252095222473,0.7821
S2,1665,2,14,CEN-BB,0.6787066459655762,0.6654
S2,1665,2,15,CEN-BB,0.8302752375602722,0.7778
S2,1665,2,16,CEN-BB,0.8515750169754028,0.7295
S2,1665,2,17,CEN-BB,0.9501096606254578,0.8969
S2,1665,2,18,CEN-BB,0.8376540541648865,0.8209
S2,1665,2,19,CEN-BB,0.8265720009803772,0.8364
S2,1665,2,20,CEN-BB,0.9381420612335205,0.8048
S2,1665,2,21,CEN-BB,0.7621440291404724,0.7804
S2,1665,2,22,CEN-BB,0.772962212562561,0.7048
S2,1665,2,23,CEN-BB,0.8032839894294739,0.8033
S2,1665,2,24,CEN-BB,0.9100294709205627,0.9024
S2,1665,2,25,CEN-BB,0.6701346635818481,0.7397
S2,1665,2,26,CEN-BB,0.8257930278778076,0.7268
S2,1665,2,27,CEN-BB,0.7946394681930542,0.8066
S2,1665,2,28,CEN-BB,0.9072741866111755,0.8625
S2,1665,2,29,CEN-BB,0.7821380496025085,0.7851
S2,1665,2,30,CEN-BB,0.7973052263259888,0.747
S2,1665,2,31,CEN-BB,0.9066125154495239,0.7848
S2,8914,2,0,CEN-BB,0.8833034038543701,0.8796
S2,8914,2,1,CEN-BB,0.9067641496658325,0.7438
S2,8914,2,2,CEN-BB,0.87058424949646,0.8599
S2,8914,2,3,CEN-BB,0.9094608426094055,0.878
S2,8914,2,4,CEN-BB,0.7401766777038574,0.7354
S2,8914,2,5,CEN-BB,0.912580668926239,0.8613
S2,8914,2,6,CEN-BB,0.8457087874412537,0.813
S2,8914,2,7,CEN-BB,0.707197368144989,0.6494
S2,8914,2,8,CEN-BB,0.7826747894287109,0.8238
S2,8914,2,9,CEN-BB,0.41698649525642395,0.5317
S2,8914,2,10,CEN-BB,0.8556405305862427,0.7999
S2,8914,2,11,CEN-BB,0.7152448892593384,0.6995
S2,8914,2,12,CEN-BB,0.8886368870735168,0.7966
S2,8914,2,13,CEN-BB,0.6190944910049438,0.7627
S2,8914,2,14,CEN-BB,0.6827847361564636,0.7207
S2,8914,2,15,CEN-BB,0.8010842204093933,0.7666
S2,8914,2,16,CEN-BB,0.8606513738632202,0.7435
S2,8914,2,17,CEN-BB,0.8821271657943726,0.8593
S2,8914,2,18,CEN-BB,0.9111772179603577,0.878
S2,8914,2,19,CEN-BB,0.8108519315719604,0.8169
S2,8914,2,20,CEN-BB,0.8646994829177856,0.7894
S2,8914,2,21,CEN-BB,0.8701842427253723,0.8546
S2,8914,2,22,CEN-BB,0.6735586524009705,0.6417
S2,8914,2,23,CEN-BB,0.752092719078064,0.795
S2,8914,2,24,CEN-BB,0.9166666865348816,0.9049
S2,8914,2,25,CEN-BB,0.6230109930038452,0.6781
S2,8914,2,26,CEN-BB,0.8476338982582092,0.801
S2,8914,2,27,CEN-BB,0.7999244928359985,0.8496
S2,8914,2,28,CEN-BB,0.880095899105072,0.8453
S2,8914,2,29,CEN-BB,0.6359946131706238,0.6635
S2,8914,2,30,CEN-BB,0.8684827089309692,0.709
S2,8914,2,31,CEN-BB,0.747099757194519,0.637
S2,37,2,0,CEN-BB,0.7307001948356628,0.7993
S2,37,2,1,CEN-BB,0.8967093229293823,0.7867
S2,37,2,2,CEN-BB,0.5995244383811951,0.6433
S2,37,2,3,CEN-BB,0.822482168674469,0.8343
S2,37,2,4,CEN-BB,0.7356076836585999,0.6467
S2,37,2,5,CEN-BB,0.8048387169837952,0.7737
S2,37,2,6,CEN-BB,0.8717454075813293,0.7382
S2,37,2,7,CEN-BB,0.6750272512435913,0.6944
S2,37,2,8,CEN-BB,0.6409574747085571,0.6994
S2,37,2,9,CEN-BB,0.5833472609519958,0.6326
S2,37,2,10,CEN-BB,0.7304015159606934,0.6877
S2,37,2,11,CEN-BB,0.4273301661014557,0.4899
S2,37,2,12,CEN-BB,0.7970061302185059,0.5966
S2,37,2,13,CEN-BB,0.7598425149917603,0.7245
S2,37,2,14,CEN-BB,0.5668511390686035,0.6079
S2,37,2,15,CEN-BB,0.6788991093635559,0.6564
S2,37,2,16,CEN-BB,0.8083288669586182,0.6893
S2,37,2,17,CEN-BB,0.8108552694320679,0.6941
S2,37,2,18,CEN-BB,0.7586060166358948,0.6491
S2,37,2,19,CEN-BB,0.779411792755127,0.774
S2,37,2,20,CEN-BB,0.8780328035354614,0.7114
S2,37,2,21,CEN-BB,0.784757137298584,0.7298
S2,37,2,22,CEN-BB,0.7626242637634277,0.6222
S2,37,2,23,CEN-BB,0.6925305724143982,0.768
S2,37,2,24,CEN-BB,0.7507374882698059,0.7315
S2,37,2,25,CEN-BB,0.6034271717071533,0.653
S2,37,2,26,CEN-BB,0.5735829472541809,0.6325
S2,37,2,27,CEN-BB,0.7429218292236328,0.6485
S2,37,2,28,CEN-BB,0.8337330222129822,0.8538
S2,37,2,29,CEN-BB,0.7090663313865662,0.6902
S2,37,2,30,CEN-BB,0.7144112586975098,0.6852
S2,37,2,31,CEN-BB,0.8045243620872498,0.6434
S2,8914,full,0,FL-BB,0.92998206615448,0.9078
S2,8914,full,1,FL-BB,0.9287019968032837,0.8881
S2,8914,full,2,FL-BB,0.860733687877655,0.8699
S2,8914,full,3,FL-BB,0.9455747604370117,0.9282
S2,8914,full,4,FL-BB,0.8751142024993896,0.8304
S2,8914,full,5,FL-BB,0.948387086391449,0.8975
S2,8914,full,6,FL-BB,0.9199614524841309,0.8568
S2,8914,full,7,FL-BB,0.8505997657775879,0.8237
S2,8914,full,8,FL-BB,0.8172492384910583,0.8298
S2,8914,full,9,FL-BB,0.5965293049812317,0.6373
S2,8914,full,10,FL-BB,0.9435946345329285,0.9011
S2,8914,full,11,FL-BB,0.8973143696784973,0.7738
S2,8914,full,12,FL-BB,0.9190292358398438,0.8407
S2,8914,full,13,FL-BB,0.8922244310379028,0.8984
S2,8914,full,14,FL-BB,0.8502767086029053,0.7865
S2,8914,full,15,FL-BB,0.9053378105163574,0.8547
S2,8914,full,16,FL-BB,0.9236518740653992,0.7538
S2,8914,full,17,FL-BB,0.9484649300575256,0.8683
S2,8914,full,18,FL-BB,0.9218019843101501,0.9044
S2,8914,full,19,FL-BB,0.9092292189598083,0.8792
S2,8914,full,20,FL-BB,0.946010947227478,0.8381
S2,8914,full,21,FL-BB,0.8299832344055176,0.8115
S2,8914,full,22,FL-BB,0.8286282420158386,0.691
S2,8914,full,23,FL-BB,0.8261429667472839,0.8099
S2,8914,full,24,FL-BB,0.9675516486167908,0.9443
S2,8914,full,25,FL-BB,0.8555691838264465,0.789
S2,8914,full,26,FL-BB,0.8777951002120972,0.7992
S2,8914,full,27,FL-BB,0.709324300289154,0.7463
S2,8914,full,28,FL-BB,0.9396482706069946,0.9034
S2,8914,full,29,FL-BB,0.8903924226760864,0.8687
S2,8914,full,30,FL-BB,0.8579379320144653,0.78
S2,8914,full,31,FL-BB,0.9182134866714478,0.8014
S2,1665,full,0,FL-BB,0.9192100763320923,0.8997
S2,1665,full,1,FL-BB,0.9131627082824707,0.8801
S2,1665,full,2,FL-BB,0.8947010636329651,0.9034
S2,1665,full,3,FL-BB,0.9557477235794067,0.9437
S2,1665,full,4,FL-BB,0.865062415599823,0.8128
S2,1665,full,5,FL-BB,0.9677419066429138,0.9328
S2,1665,full,6,FL-BB,0.9488910436630249,0.906
S2,1665,full,7,FL-BB,0.8849509358406067,0.8492
S2,1665,full,8,FL-BB,0.8484042286872864,0.8589
S2,1665,full,9,FL-BB,0.6485900282859802,0.7288
S2,1665,full,10,FL-BB,0.9636711478233337,0.9399
S2,1665,full,11,FL-BB,0.9419431090354919,0.8596
S2,1665,full,12,FL-BB,0.9099569320678711,0.84
S2,1665,full,13,FL-BB,0.9207677245140076,0.9021
S2,1665,full,14,FL-BB,0.8595980405807495,0.762
S2,1665,full,15,FL-BB,0.9291076064109802,0.8942
S2,1665,full,16,FL-BB,0.9321943521499634,0.7563
S2,1665,full,17,FL-BB,0.968201756477356,0.929
S2,1665,full,18,FL-BB,0.939226508140564,0.8908
S2,1665,full,19,FL-BB,0.9224137663841248,0.8814
S2,1665,full,20,FL-BB,0.9532240629196167,0.8342
S2,1665,full,21,FL-BB,0.858458936214447,0.8123
S2,1665,full,22,FL-BB,0.8703777194023132,0.8284
S2,1665,full,23,FL-BB,0.8251770734786987,0.8109
S2,1665,full,24,FL-BB,0.9705014824867249,0.9483
S2,1665,full,25,FL-BB,0.8396573066711426,0.7963
S2,1665,full,26,FL-BB,0.8980759382247925,0.8877
S2,1665,full,27,FL-BB,0.816912055015564,0.8381
S2,1665,full,28,FL-BB,0.9424460530281067,0.9057
S2,1665,full,29,FL-BB,0.9120432734489441,0.8998
S2,1665,full,30,FL-BB,0.893966019153595,0.8111
S2,1665,full,31,FL-BB,0.9269141554832458,0.8529
S2,37,full,0,FL-BB,0.925792932510376,0.8999
S2,37,full,1,FL-BB,0.8957952260971069,0.8608
S2,37,full,2,FL-BB,0.8930026888847351,0.8999
S2,37,full,3,FL-BB,0.9562563300132751,0.9379
S2,37,full,4,FL-BB,0.8629302382469177,0.846
S2,37,full,5,FL-BB,0.9477419257164001,0.9005
S2,37,full,6,FL-BB,0.9459980726242065,0.9108
S2,37,full,7,FL-BB,0.8898582458496094,0.8596
S2,37,full,8,FL-BB,0.761398196220398,0.8222
S2,37,full,9,FL-BB,0.5726681351661682,0.6286
S2,37,full,10,FL-BB,0.9598470330238342,0.9367
S2,37,full,11,FL-BB,0.8779621124267578,0.8022
S2,37,full,12,FL-BB,0.870492160320282,0.803
S2,37,full,13,FL-BB,0.8853346705436707,0.8928
S2,37,full,14,FL-BB,0.8558112382888794,0.7831
S2,37,full,15,FL-BB,0.9257714748382568,0.8967
S2,37,full,16,FL-BB,0.9599573016166687,0.8131
S2,37,full,17,FL-BB,0.9725877046585083,0.9419
S2,37,full,18,FL-BB,0.9137271642684937,0.854
S2,37,full,19,FL-BB,0.9254564046859741,0.8838
S2,37,full,20,FL-BB,0.9328961968421936,0.8303
S2,37,full,21,FL-BB,0.8341708779335022,0.8111
S2,37,full,22,FL-BB,0.8771371841430664,0.8161
S2,37,full,23,FL-BB,0.786864161491394,0.8131
S2,37,full,24,FL-BB,0.978613555431366,0.964
S2,37,full,25,FL-BB,0.8506731986999512,0.809
S2,37,full,26,FL-BB,0.9011960625648499,0.8135
S2,37,full,27,FL-BB,0.7621744275093079,0.7996
S2,37,full,28,FL-BB,0.945243775844574,0.9106
S2,37,full,29,FL-BB,0.9052774310112,0.8898
S2,37,full,30,FL-BB,0.9001171588897705,0.8344
S2,37,full,31,FL-BB,0.9309744834899902,0.8748
S2,8914,full,0,CEN-BB,0.9730700254440308,0.958
S2,8914,full,1,CEN-BB,0.8893967270851135,0.9264
S2,8914,full,2,CEN-BB,0.8743206262588501,0.869
S2,8914,full,3,CEN-BB,0.9598168730735779,0.9453
S2,8914,full,4,CEN-BB,0.8866890072822571,0.8057
S2,8914,full,5,CEN-BB,0.9722580909729004,0.9374
S2,8914,full,6,CEN-BB,0.9411764740943909,0.8898
S2,8914,full,7,CEN-BB,0.9062159061431885,0.8572
S2,8914,full,8,CEN-BB,0.8472644090652466,0.8437
S2,8914,full,9,CEN-BB,0.6362422704696655,0.6894
S2,8914,full,10,CEN-BB,0.9445506930351257,0.903
S2,8914,full,11,CEN-BB,0.8143759965896606,0.7094
S2,8914,full,12,CEN-BB,0.936039924621582,0.8688
S2,8914,full,13,CEN-BB,0.8361220359802246,0.8614
S2,8914,full,14,CEN-BB,0.8639673590660095,0.8101
S2,8914,full,15,CEN-BB,0.9115930199623108,0.8387
S2,8914,full,16,CEN-BB,0.9636946320533752,0.8207
S2,8914,full,17,CEN-BB,0.9544956088066101,0.8807
S2,8914,full,18,CEN-BB,0.8963025808334351,0.8767
S2,8914,full,19,CEN-BB,0.9168357253074646,0.8843
S2,8914,full,20,CEN-BB,0.9471037983894348,0.8344
S2,8914,full,21,CEN-BB,0.9011725187301636,0.7807
S2,8914,full,22,CEN-BB,0.828230619430542,0.7213
S2,8914,full,23,CEN-BB,0.8084352612495422,0.7889
S2,8914,full,24,CEN-BB,0.9771386384963989,0.9574
S2,8914,full,25,CEN-BB,0.8476132154464722,0.7885
S2,8914,full,26,CEN-BB,0.9412376284599304,0.8499
S2,8914,full,27,CEN-BB,0.6968667507171631,0.6926
S2,8914,full,28,CEN-BB,0.9456434845924377,0.9101
S2,8914,full,29,CEN-BB,0.8903924226760864,0.8636
S2,8914,full,30,CEN-BB,0.823374330997467,0.7713
S2,8914,full,31,CEN-BB,0.8984918594360352,0.784
S2,1665,full,0,CEN-BB,0.9569120407104492,0.9325
S2,1665,full,1,CEN-BB,0.9524679780006409,0.8979
S2,1665,full,2,CEN-BB,0.83254075050354,0.8537
S2,1665,full,3,CEN-BB,0.962360143661499,0.9428
S2,1665,full,4,CEN-BB,0.8595796823501587,0.7808
S2,1665,full,5,CEN-BB,0.9525806307792664,0.9274
S2,1665,full,6,CEN-BB,0.9324975609779358,0.8771
S2,1665,full,7,CEN-BB,0.9062159061431885,0.8563
S2,1665,full,8,CEN-BB,0.8544833064079285,0.8572
S2,1665,full,9,CEN-BB,0.6617720723152161,0.6614
S2,1665,full,10,CEN-BB,0.9273422360420227,0.883
S2,1665,full,11,CEN-BB,0.8578199148178101,0.7625
S2,1665,full,12,CEN-BB,0.9106373190879822,0.827
S2,1665,full,13,CEN-BB,0.849901556968689,0.8757
S2,1665,full,14,CEN-BB,0.8770754337310791,0.7829
S2,1665,full,15,CEN-BB,0.942452073097229,0.8996
S2,1665,full,16,CEN-BB,0.9332621693611145,0.7931
S2,1665,full,17,CEN-BB,0.9446271657943726,0.8693
S2,1665,full,18,CEN-BB,0.9107522368431091,0.8627
S2,1665,full,19,CEN-BB,0.9158214926719666,0.8743
S2,1665,full,20,CEN-BB,0.9440436959266663,0.8294
S2,1665,full,21,CEN-BB,0.9020100235939026,0.8525
S2,1665,full,22,CEN-BB,0.8779324293136597,0.8561
S2,1665,full,23,CEN-BB,0.8077913522720337,0.8012
S2,1665,full,24,CEN-BB,0.9579645991325378,0.934
S2,1665,full,25,CEN-BB,0.7613219022750854,0.7941
S2,1665,full,26,CEN-BB,0.8850753903388977,0.827
S2,1665,full,27,CEN-BB,0.7531144022941589,0.8014
S2,1665,full,28,CEN-BB,0.9412469863891602,0.9053
S2,1665,full,29,CEN-BB,0.8795669674873352,0.8639
S2,1665,full,30,CEN-BB,0.8327475190162659,0.7833
S2,1665,full,31,CEN-BB,0.9234338998794556,0.8125
S2,37,full,0,CEN-BB,0.9419509172439575,0.91
S2,37,full,1,CEN-BB,0.8126142621040344,0.7979
S2,37,full,2,CEN-BB,0.873641312122345,0.8888
S2,37,full,3,CEN-BB,0.9537131190299988,0.9497
S2,37,full,4,CEN-BB,0.8866890072822571,0.8355
S2,37,full,5,CEN-BB,0.9635483622550964,0.9332
S2,37,full,6,CEN-BB,0.9662488102912903,0.9437
S2,37,full,7,CEN-BB,0.8549618124961853,0.8401
S2,37,full,8,CEN-BB,0.8358662724494934,0.829
S2,37,full,9,CEN-BB,0.62172532081604,0.6655
S2,37,full,10,CEN-BB,0.961759090423584,0.938
S2,37,full,11,CEN-BB,0.7922590970993042,0.7753
S2,37,full,12,CEN-BB,0.9061011672019958,0.8127
S2,37,full,13,CEN-BB,0.8061023354530334,0.8714
S2,37,full,14,CEN-BB,0.8628022074699402,0.7958
S2,37,full,15,CEN-BB,0.8853210806846619,0.8464
S2,37,full,16,CEN-BB,0.9263213872909546,0.7723
S2,37,full,17,CEN-BB,0.969298243522644,0.9274
S2,37,full,18,CEN-BB,0.8419039249420166,0.8372
S2,37,full,19,CEN-BB,0.9269776940345764,0.8905
S2,37,full,20,CEN-BB,0.9488524794578552,0.8319
S2,37,full,21,CEN-BB,0.8793969750404358,0.7788
S2,37,full,22,CEN-BB,0.8314115405082703,0.7955
S2,37,full,23,CEN-BB,0.8068255186080933,0.7971
S2,37,full,24,CEN-BB,0.9528023600578308,0.9346
S2,37,full,25,CEN-BB,0.7625458836555481,0.7731
S2,37,full,26,CEN-BB,0.9719188809394836,0.8732
S2,37,full,27,CEN-BB,0.7504718899726868,0.7948
S2,37,full,28,CEN-BB,0.9372501969337463,0.9022
S2,37,full,29,CEN-BB,0.9228687286376953,0.911
S2,37,full,30,CEN-BB,0.8055067658424377,0.8015
S2,37,full,31,CEN-BB,0.8387470841407776,0.8501
