stage,seed,n_video,video,backbone,accuracy,f1
FE,37,4,68,FL-BB,0.7718052738336714,0.6678399629429982
FE,37,4,51,FL-BB,0.5261548913043478,0.4813733261107213
FE,37,4,72,FL-BB,0.686413393432067,0.6207454134419752
FE,37,4,67,FL-BB,0.6906077348066298,0.6101057622187064
FE,37,4,64,FL-BB,0.6230191826522101,0.5919125692293835
FE,37,4,73,FL-BB,0.7699115044247787,0.7197715087204469
FE,37,4,62,FL-BB,0.6801181102362205,0.6521294290261412
FE,1665,4,65,FL-BB,0.7426588360918313,0.4945158212253588
FE,1665,4,77,FL-BB,0.7342126298960832,0.6317223707976503
FE,1665,4,50,FL-BB,0.6718464351005484,0.5038066555894029
FE,1665,4,69,FL-BB,0.7265573770491803,0.5466771241178287
FE,1665,4,71,FL-BB,0.7200795228628231,0.5414850156096339
FE,1665,4,63,FL-BB,0.5662685697640547,0.39520917371213304
FE,1665,4,57,FL-BB,0.6907294832826748,0.5826938247836017
FE,1665,4,56,FL-BB,0.6701199563794984,0.45547279799308565
FE,1665,4,58,FL-BB,0.5434673786083765,0.33156668021429325
FE,1665,4,78,FL-BB,0.631935047361299,0.5697247584196661
FE,1665,4,75,FL-BB,0.7977119084763391,0.5232599923951464
FE,1665,4,49,FL-BB,0.708557749850389,0.6566161603100366
FE,1665,4,54,FL-BB,0.5916129032258064,0.513863095380631
FE,1665,4,66,FL-BB,0.7615131578947368,0.6303182179676907
FE,1665,4,76,FL-BB,0.6345790864477161,0.4930513541433116
FE,1665,4,70,FL-BB,0.6850921273031826,0.5644474413407408
FE,1665,4,53,FL-BB,0.6579348157173317,0.49172270675428736
FE,1665,4,55,FL-BB,0.7955641272902604,0.6460493347035215
FE,1665,4,74,FL-BB,0.48776009791921665,0.4515727571664468
FE,1665,4,59,FL-BB,0.8097514340344169,0.6758357424454883
FE,1665,4,61,FL-BB,0.7341800861873441,0.48801703399411267
FE,1665,4,60,FL-BB,0.5868878357030016,0.4522850262327768
FE,1665,4,80,FL-BB,0.8010440835266821,0.5373702603376115
FE,1665,4,79,FL-BB,0.7460456942003515,0.5283496517991543
FE,1665,4,52,FL-BB,0.7065106815869786,0.6234495473996888
FE,1665,4,68,FL-BB,0.8118661257606491,0.6959302974454012
FE,1665,4,51,FL-BB,0.5509510869565217,0.48326362119476735
FE,1665,4,72,FL-BB,0.5875724404378622,0.5447583023221102
FE,1665,4,67,FL-BB,0.7598810029749257,0.665801130810837
FE,1665,4,64,FL-BB,0.6726438698915763,0.5279531000187311
FE,1665,4,73,FL-BB,0.7470501474926253,0.668491436624939
FE,1665,4,62,FL-BB,0.7534448818897638,0.5997043957342069
FE,8914,4,65,FL-BB,0.7768286171916711,0.5126912677226143
FE,8914,4,77,FL-BB,0.7446043165467626,0.6786602493969642
FE,8914,4,50,FL-BB,0.4606946983546618,0.38456961119478
FE,8914,4,69,FL-BB,0.5733333333333334,0.30443757537047783
FE,8914,4,71,FL-BB,0.6,0.39804709147495276
FE,8914,4,63,FL-BB,0.4841246722982814,0.39167121743423744
FE,8914,4,57,FL-BB,0.6880699088145896,0.5869292759025002
FE,8914,4,56,FL-BB,0.5398037077426391,0.4244268640497547
FE,8914,4,58,FL-BB,0.5941932254296679,0.3968169101831811
FE,8914,4,78,FL-BB,0.46008119079837617,0.4008239870487338
FE,8914,4,75,FL-BB,0.7535101404056163,0.42709223228346144
FE,8914,4,49,FL-BB,0.7235188509874326,0.6567727112418501
FE,8914,4,54,FL-BB,0.6306451612903226,0.48961771630354084
FE,8914,4,66,FL-BB,0.7850877192982456,0.5525052879595289
FE,8914,4,76,FL-BB,0.5730464326160816,0.36072985299605137
FE,8914,4,70,FL-BB,0.5728643216080402,0.4512147511448857
FE,8914,4,53,FL-BB,0.6609808102345416,0.47479171953171717
FE,8914,4,55,FL-BB,0.7955641272902604,0.6958767172680232
FE,8914,4,74,FL-BB,0.5538555691554468,0.48153703943045
FE,8914,4,59,FL-BB,0.7036328871892925,0.543068065565595
FE,8914,4,61,FL-BB,0.6491267861193014,0.32421799813311936
FE,8914,4,60,FL-BB,0.6398104265402843,0.47997350481872886
FE,8914,4,80,FL-BB,0.7180974477958236,0.4740174328667028
FE,8914,4,79,FL-BB,0.7855887521968365,0.5389406822109541
FE,8914,4,52,FL-BB,0.7273652085452695,0.6013202122372222
FE,8914,4,68,FL-BB,0.7327586206896551,0.5697122079949706
FE,8914,4,51,FL-BB,0.5614809782608695,0.4330733520531608
FE,8914,4,72,FL-BB,0.5688989053444945,0.49386123459274417
FE,8914,4,67,FL-BB,0.7190820229494262,0.5702384247668323
FE,8914,4,64,FL-BB,0.6467889908256881,0.44554020552579604
FE,8914,4,73,FL-BB,0.7536873156342183,0.6201427105456359
FE,8914,4,62,FL-BB,0.7357283464566929,0.6550559972947657
FE,37,4,65,CEN-BB,0.8344901227976508,0.578239394113706
FE,37,4,77,CEN-BB,0.8061550759392486,0.7176660519979322
FE,37,4,50,CEN-BB,0.47074954296160876,0.24017244384335168
FE,37,4,69,CEN-BB,0.5886338797814208,0.39539250404728693
FE,37,4,71,CEN-BB,0.5825049701789264,0.3509662513917203
FE,37,4,63,CEN-BB,0.5805418001747743,0.45785644647275797
FE,37,4,57,CEN-BB,0.574468085106383,0.4747463465103089
FE,37,4,56,CEN-BB,0.5959651035986914,0.5489587893982255
FE,37,4,58,CEN-BB,0.39062239279159017,0.2988655511323194
FE,37,4,78,CEN-BB,0.6292286874154263,0.4863180496441631
FE,37,4,75,CEN-BB,0.8403536141445658,0.5603897888232984
FE,37,4,49,CEN-BB,0.6690604428485937,0.6465773010509407
FE,37,4,54,CEN-BB,0.7967741935483871,0.7142803139980283
FE,37,4,66,CEN-BB,0.6145833333333334,0.5432888345859169
FE,37,4,76,CEN-BB,0.5994714986787467,0.4955703592753183
FE,37,4,70,CEN-BB,0.6716917922948074,0.6503657157148319
FE,37,4,53,CEN-BB,0.8486140724946695,0.7245285193018904
FE,37,4,55,CEN-BB,0.7791706846673095,0.5945960216269501
FE,37,4,74,CEN-BB,0.48225214198286415,0.4674354301391012
FE,37,4,59,CEN-BB,0.7237093690248566,0.5545585429616702
FE,37,4,61,CEN-BB,0.7391698797913359,0.5131917186774066
FE,37,4,60,CEN-BB,0.27606635071090047,0.2526013635765076
FE,37,4,80,CEN-BB,0.617169373549884,0.49729678965417407
FE,37,4,79,CEN-BB,0.6745752782659636,0.5236401795436725
FE,37,4,52,CEN-BB,0.8016276703967447,0.7333419941762934
FE,37,4,68,CEN-BB,0.7337728194726166,0.6414961934153156
FE,37,4,51,CEN-BB,0.5652173913043478,0.49346832089950815
FE,37,4,72,CEN-BB,0.6448808757244043,0.6057051752495741
FE,37,4,67,CEN-BB,0.6332341691457714,0.5885717875212186
FE,37,4,64,CEN-BB,0.5909090909090909,0.513673053745069
FE,37,4,73,CEN-BB,0.6954277286135693,0.5970976371446693
FE,37,4,62,CEN-BB,0.6624015748031497,0.6345485152088047
FE,1665,4,65,CEN-BB,0.7640149492792312,0.5534079940045674
FE,1665,4,77,CEN-BB,0.7705835331734612,0.6203643437443039
FE,1665,4,50,CEN-BB,0.7047531992687386,0.4065068846011089
FE,1665,4,69,CEN-BB,0.6561748633879781,0.4121472727500565
FE,1665,4,71,CEN-BB,0.6767395626242545,0.4289697982218808
FE,1665,4,63,CEN-BB,0.6032624526653073,0.4333162552344442
FE,1665,4,57,CEN-BB,0.5824468085106383,0.4235963845761731
FE,1665,4,56,CEN-BB,0.6275899672846238,0.41824411299606495
FE,1665,4,58,CEN-BB,0.3734356749541131,0.21282589193660387
FE,1665,4,78,CEN-BB,0.6738836265223275,0.5681943212486983
FE,1665,4,75,CEN-BB,0.8335933437337494,0.5187174668825951
FE,1665,4,49,CEN-BB,0.7336923997606224,0.6560825966406857
FE,1665,4,54,CEN-BB,0.7061290322580646,0.5291747107095096
FE,1665,4,66,CEN-BB,0.7077850877192983,0.5592530765692251
FE,1665,4,76,CEN-BB,0.6149490373725934,0.4232052238294894
FE,1665,4,70,CEN-BB,0.6214405360134003,0.4778677239553173
FE,1665,4,53,CEN-BB,0.7630216265610722,0.5713693001570472
FE,1665,4,55,CEN-BB,0.7058823529411765,0.6100383140860284
FE,1665,4,74,CEN-BB,0.45165238678090575,0.4096280025902398
FE,1665,4,59,CEN-BB,0.7982791586998088,0.5639320234479156
FE,1665,4,61,CEN-BB,0.6244046268995237,0.33863384811565517
FE,1665,4,60,CEN-BB,0.43759873617693523,0.35752963469416926
FE,1665,4,80,CEN-BB,0.75,0.5171964247626551
FE,1665,4,79,CEN-BB,0.6933216168717048,0.5055882966279029
FE,1665,4,52,CEN-BB,0.8402848423194303,0.7342235560782612
FE,1665,4,68,CEN-BB,0.7616632860040567,0.5669976318785374
FE,1665,4,51,CEN-BB,0.5614809782608695,0.37306700065436676
FE,1665,4,72,CEN-BB,0.6844816484224082,0.6085206031003334
FE,1665,4,67,CEN-BB,0.6906077348066298,0.6044998659856121
FE,1665,4,64,CEN-BB,0.6109257714762302,0.348080582108789
FE,1665,4,73,CEN-BB,0.7116519174041298,0.5744924345798751
FE,1665,4,62,CEN-BB,0.6018700787401575,0.47716646118960415
FE,8914,4,65,CEN-BB,0.799252536038441,0.5639922190185185
FE,8914,4,77,CEN-BB,0.8181454836131095,0.746433246582382
FE,8914,4,50,CEN-BB,0.4926873857404022,0.3844832950423012
FE,8914,4,69,CEN-BB,0.5912568306010929,0.34231094993369837
FE,8914,4,71,CEN-BB,0.6660039761431411,0.5549845170436061
FE,8914,4,63,CEN-BB,0.5703466355956889,0.47244886425641663
FE,8914,4,57,CEN-BB,0.78419452887538,0.6639604883129093
FE,8914,4,56,CEN-BB,0.5359869138495092,0.48225594163326385
FE,8914,4,58,CEN-BB,0.542132487902553,0.4037417003154443
FE,8914,4,78,CEN-BB,0.503382949932341,0.5100281573774741
FE,8914,4,75,CEN-BB,0.7285491419656787,0.4833058602927992
FE,8914,4,49,CEN-BB,0.7929383602633154,0.7337474950277239
FE,8914,4,54,CEN-BB,0.694516129032258,0.49253354009098504
FE,8914,4,66,CEN-BB,0.7680921052631579,0.5959811256219077
FE,8914,4,76,CEN-BB,0.5571913929784824,0.37574188848550305
FE,8914,4,70,CEN-BB,0.6892797319932998,0.5573919647248005
FE,8914,4,53,CEN-BB,0.7974413646055437,0.6364687079153418
FE,8914,4,55,CEN-BB,0.7704918032786885,0.6150865957618805
FE,8914,4,74,CEN-BB,0.5575275397796817,0.4839377235807391
FE,8914,4,59,CEN-BB,0.8021032504780115,0.6277687258536969
FE,8914,4,61,CEN-BB,0.706282603765026,0.40807652909766595
FE,8914,4,60,CEN-BB,0.5671406003159558,0.4613458025858957
FE,8914,4,80,CEN-BB,0.722737819025522,0.5861881111972137
FE,8914,4,79,CEN-BB,0.7193907439953134,0.5485223489927976
FE,8914,4,52,CEN-BB,0.7634791454730417,0.6761323776482487
FE,8914,4,68,CEN-BB,0.75,0.6563589529358164
FE,8914,4,51,CEN-BB,0.6776494565217391,0.565829824752175
FE,8914,4,72,CEN-BB,0.6783644558918223,0.5932756304208515
FE,8914,4,67,CEN-BB,0.7586060348491288,0.553456287238596
FE,8914,4,64,CEN-BB,0.7197664720600501,0.5110180026356624
FE,8914,4,73,CEN-BB,0.7551622418879056,0.6025263375874653
FE,8914,4,62,CEN-BB,0.7834645669291339,0.608854452854599
FE,37,8,65,FL-BB,0.8622530699412707,0.5977480520088473
FE,37,8,77,FL-BB,0.8125499600319744,0.7294508306240769
FE,37,8,50,FL-BB,0.596892138939671,0.4594341467273546
FE,37,8,69,FL-BB,0.740327868852459,0.4975232070134794
FE,37,8,71,FL-BB,0.7117296222664016,0.4448710531892538
FE,37,8,63,FL-BB,0.662103116807457,0.40156893273884753
FE,37,8,57,FL-BB,0.6295592705167173,0.5236744342194036
FE,37,8,56,FL-BB,0.5926935659760088,0.5922199397630447
FE,37,8,58,FL-BB,0.42032371099616217,0.33312580995734187
FE,37,8,78,FL-BB,0.7144790257104194,0.6274436798685248
FE,37,8,75,FL-BB,0.7592303692147686,0.5932982646351455
FE,37,8,49,FL-BB,0.8420107719928187,0.7726849038264646
FE,37,8,54,FL-BB,0.8112903225806452,0.6906115169218634
FE,37,8,66,FL-BB,0.8163377192982456,0.7319700280176132
FE,37,8,76,FL-BB,0.768969422423556,0.6615925814579587
FE,37,8,70,FL-BB,0.7328308207705193,0.7240805925227567
FE,37,8,53,FL-BB,0.8001827596710326,0.6789610517044193
FE,37,8,55,FL-BB,0.8148505303760849,0.6663758207467998
FE,37,8,74,FL-BB,0.54406364749082,0.4602670946281119
FE,37,8,59,FL-BB,0.7609942638623327,0.5332693709661197
FE,37,8,61,FL-BB,0.790428668632343,0.48851747862739725
FE,37,8,60,FL-BB,0.3467614533965245,0.3499791615182953
FE,37,8,80,FL-BB,0.6954756380510441,0.5071465950834552
FE,37,8,79,FL-BB,0.6458699472759226,0.5095064539261269
FE,37,8,52,FL-BB,0.8621566632756866,0.770515065102348
FE,37,8,68,FL-BB,0.7971602434077079,0.7160686711774836
FE,37,8,51,FL-BB,0.5896739130434783,0.5910679271020367
FE,37,8,72,FL-BB,0.72730199613651,0.7088556716106333
FE,37,8,67,FL-BB,0.8125796855078623,0.7214493028728495
FE,37,8,64,FL-BB,0.8102585487906588,0.711697784053006
FE,37,8,73,FL-BB,0.831858407079646,0.773911146814919
FE,37,8,62,FL-BB,0.75,0.6799168203542629
FE,1665,8,65,FL-BB,0.8441003737319808,0.5914563985982706
FE,1665,8,77,FL-BB,0.8497202238209433,0.7708709129455057
FE,1665,8,50,FL-BB,0.5877513711151737,0.45827146787592554
FE,1665,8,69,FL-BB,0.8028415300546448,0.6455427130645737
FE,1665,8,71,FL-BB,0.6819085487077535,0.5039625285154632
FE,1665,8,63,FL-BB,0.7203612001165162,0.544829245620127
FE,1665,8,57,FL-BB,0.6664133738601824,0.598511361737302
FE,1665,8,56,FL-BB,0.6248636859323882,0.49562566381979906
FE,1665,8,58,FL-BB,0.5097613882863341,0.39555835229202174
FE,1665,8,78,FL-BB,0.7374830852503383,0.6616196951899452
FE,1665,8,75,FL-BB,0.8335933437337494,0.6190870105356144
FE,1665,8,49,FL-BB,0.7618192698982645,0.7039770719414625
FE,1665,8,54,FL-BB,0.734516129032258,0.5842281139886764
FE,1665,8,66,FL-BB,0.862390350877193,0.6975589132043553
FE,1665,8,76,FL-BB,0.6549641374103435,0.5247523093645572
FE,1665,8,70,FL-BB,0.6247906197654941,0.6153441548860806
FE,1665,8,53,FL-BB,0.720682302771855,0.5822330954575451
FE,1665,8,55,FL-BB,0.8389585342333655,0.7060342336584756
FE,1665,8,74,FL-BB,0.609547123623011,0.527158162798772
FE,1665,8,59,FL-BB,0.8422562141491395,0.8070535190294238
FE,1665,8,61,FL-BB,0.7963256974370606,0.5966021649356799
FE,1665,8,60,FL-BB,0.49921011058451814,0.4656991478510866
FE,1665,8,80,FL-BB,0.7482598607888631,0.6255830293001832
FE,1665,8,79,FL-BB,0.7141183362624487,0.5734309498427539
FE,1665,8,52,FL-BB,0.8336724313326551,0.7841302509410423
FE,1665,8,68,FL-BB,0.8144016227180527,0.6993087754904443
FE,1665,8,51,FL-BB,0.6069972826086957,0.5717850786706308
FE,1665,8,72,FL-BB,0.7205408886027045,0.6151681773242119
FE,1665,8,67,FL-BB,0.8155546111347216,0.6597680819339397
FE,1665,8,64,FL-BB,0.6884904086738949,0.6202527319773913
FE,1665,8,73,FL-BB,0.8030973451327433,0.7113070047750182
FE,1665,8,62,FL-BB,0.7052165354330708,0.6314833089344869
FE,8914,8,65,FL-BB,0.8569140416444208,0.5954728745681992
FE,8914,8,77,FL-BB,0.8864908073541167,0.7976749975645594
FE,8914,8,50,FL-BB,0.5840950639853748,0.4267446757160899
FE,8914,8,69,FL-BB,0.7967213114754098,0.5972350419249863
FE,8914,8,71,FL-BB,0.5145129224652087,0.3592703687059838
FE,8914,8,63,FL-BB,0.6661811826390912,0.5423344305734311
FE,8914,8,57,FL-BB,0.6641337386018237,0.5867864224426249
FE,8914,8,56,FL-BB,0.6248636859323882,0.5237746545621618
FE,8914,8,58,FL-BB,0.4715501418321375,0.35847919764134817
FE,8914,8,78,FL-BB,0.7144790257104194,0.6346276382232207
FE,8914,8,75,FL-BB,0.7472698907956318,0.6025530363759538
FE,8914,8,49,FL-BB,0.8396169958108917,0.760853130020589
FE,8914,8,54,FL-BB,0.6529032258064517,0.5870841237742058
FE,8914,8,66,FL-BB,0.8185307017543859,0.7059356096676177
FE,8914,8,76,FL-BB,0.7063042657606644,0.6022722212063886
FE,8914,8,70,FL-BB,0.6683417085427136,0.647668257250875
FE,8914,8,53,FL-BB,0.8059701492537313,0.6954221729767907
FE,8914,8,55,FL-BB,0.7270973963355835,0.6105020183238198
FE,8914,8,74,FL-BB,0.6242350061199511,0.6022821532345816
FE,8914,8,59,FL-BB,0.719885277246654,0.58733836614509
FE,8914,8,61,FL-BB,0.785892492628714,0.5580100098845936
FE,8914,8,60,FL-BB,0.45023696682464454,0.4438317150690175
FE,8914,8,80,FL-BB,0.6682134570765661,0.5331127512538066
FE,8914,8,79,FL-BB,0.8301113063854716,0.655177631356403
FE,8914,8,52,FL-BB,0.828585961342828,0.7394262006787808
FE,8914,8,68,FL-BB,0.7611561866125761,0.6966375591057936
FE,8914,8,51,FL-BB,0.6182065217391305,0.4967364272116969
FE,8914,8,72,FL-BB,0.6165486155827431,0.6121973457772428
FE,8914,8,67,FL-BB,0.7654058648533787,0.6909673580819483
FE,8914,8,64,FL-BB,0.7848206839032527,0.6996865830104813
FE,8914,8,73,FL-BB,0.8517699115044248,0.7709054683803369
FE,8914,8,62,FL-BB,0.7249015748031497,0.6351573699899861
FE,37,8,65,CEN-BB,0.7837693539775761,0.46658730168889384
FE,37,8,77,CEN-BB,0.8257394084732215,0.6817581701087617
FE,37,8,50,CEN-BB,0.6910420475319927,0.37546411109798755
FE,37,8,69,CEN-BB,0.7147540983606557,0.387961585107357
FE,37,8,71,CEN-BB,0.672365805168986,0.4054226189838874
FE,37,8,63,CEN-BB,0.7261870084474221,0.44310801270144745
FE,37,8,57,CEN-BB,0.6253799392097265,0.4752456076450091
FE,37,8,56,CEN-BB,0.6275899672846238,0.48403700243155207
FE,37,8,58,CEN-BB,0.42983480727515433,0.2796167535630562
FE,37,8,78,CEN-BB,0.7023004059539919,0.6062158644599492
FE,37,8,75,CEN-BB,0.767030681227249,0.5344825186315832
FE,37,8,49,CEN-BB,0.827049670855775,0.7595258471130885
FE,37,8,54,CEN-BB,0.7564516129032258,0.5785159528573793
FE,37,8,66,CEN-BB,0.7949561403508771,0.6647391805163849
FE,37,8,76,CEN-BB,0.7546243865609664,0.5687830979736243
FE,37,8,70,CEN-BB,0.6591289782244556,0.5103733259333549
FE,37,8,53,CEN-BB,0.8285105086810843,0.644288598016187
FE,37,8,55,CEN-BB,0.7839922854387656,0.5742508748358298
FE,37,8,74,CEN-BB,0.503671970624235,0.4431955032573785
FE,37,8,59,CEN-BB,0.745697896749522,0.431614365184382
FE,37,8,61,CEN-BB,0.7389430709911544,0.4348448033042308
FE,37,8,60,CEN-BB,0.5296208530805687,0.35712241794533356
FE,37,8,80,CEN-BB,0.740139211136891,0.3749754953577678
FE,37,8,79,CEN-BB,0.7513181019332161,0.5533663122426243
FE,37,8,52,CEN-BB,0.7904374364191251,0.6920621891549698
FE,37,8,68,CEN-BB,0.7515212981744422,0.612606248614406
FE,37,8,51,CEN-BB,0.578125,0.4060183028340144
FE,37,8,72,CEN-BB,0.7137797810688989,0.6019907873898711
FE,37,8,67,CEN-BB,0.7518062048448789,0.631158539352987
FE,37,8,64,CEN-BB,0.780650542118432,0.572523794891141
FE,37,8,73,CEN-BB,0.8222713864306784,0.6818158801804023
FE,37,8,62,CEN-BB,0.7140748031496063,0.44982686417510376
FE,1665,8,65,CEN-BB,0.8126001067805659,0.567811737554836
FE,1665,8,77,CEN-BB,0.8389288569144684,0.7330316935009973
FE,1665,8,50,CEN-BB,0.676416819012797,0.5286180768069488
FE,1665,8,69,CEN-BB,0.8553005464480874,0.648344785033072
FE,1665,8,71,CEN-BB,0.6791252485089463,0.5305349756030915
FE,1665,8,63,CEN-BB,0.7442470142732304,0.5440305580701796
FE,1665,8,57,CEN-BB,0.7207446808510638,0.6417459918872045
FE,1665,8,56,CEN-BB,0.7001090512540894,0.5655010865449644
FE,1665,8,58,CEN-BB,0.527114967462039,0.39635675603680287
FE,1665,8,78,CEN-BB,0.7997293640054127,0.7424951382815388
FE,1665,8,75,CEN-BB,0.8242329693187728,0.614576896065201
FE,1665,8,49,CEN-BB,0.7917414721723519,0.7152922746199505
FE,1665,8,54,CEN-BB,0.7938709677419354,0.6132938749939169
FE,1665,8,66,CEN-BB,0.8426535087719298,0.6793507771437403
FE,1665,8,76,CEN-BB,0.6878067195167988,0.5500233083215066
FE,1665,8,70,CEN-BB,0.8056951423785594,0.7641054597312958
FE,1665,8,53,CEN-BB,0.768809016143771,0.6280322521882569
FE,1665,8,55,CEN-BB,0.8158148505303761,0.7052994574342687
FE,1665,8,74,CEN-BB,0.5709914320685434,0.5018764338849625
FE,1665,8,59,CEN-BB,0.8938814531548758,0.7750994808247308
FE,1665,8,61,CEN-BB,0.790428668632343,0.602742204889645
FE,1665,8,60,CEN-BB,0.5493680884676145,0.49508281364519063
FE,1665,8,80,CEN-BB,0.7732018561484919,0.6473686865482443
FE,1665,8,79,CEN-BB,0.7167545401288811,0.5855567555845191
FE,1665,8,52,CEN-BB,0.8723296032553408,0.8178591384521635
FE,1665,8,68,CEN-BB,0.8407707910750507,0.7284098429603653
FE,1665,8,51,CEN-BB,0.7143342391304348,0.6956096096227405
FE,1665,8,72,CEN-BB,0.6996136509980683,0.6129005072940724
FE,1665,8,67,CEN-BB,0.800679983000425,0.6484712033092791
FE,1665,8,64,CEN-BB,0.7656380316930775,0.6822919213039247
FE,1665,8,73,CEN-BB,0.8082595870206489,0.7288894024313602
FE,1665,8,62,CEN-BB,0.7106299212598425,0.6064775152191062
FE,8914,8,65,CEN-BB,0.8654564869193807,0.5817031184945093
FE,8914,8,77,CEN-BB,0.85171862509992,0.7191521077539287
FE,8914,8,50,CEN-BB,0.6014625228519196,0.3871322990625005
FE,8914,8,69,CEN-BB,0.833224043715847,0.5865260737651072
FE,8914,8,71,CEN-BB,0.6031809145129224,0.33367467695761277
FE,8914,8,63,CEN-BB,0.7273521701136033,0.5388144073783127
FE,8914,8,57,CEN-BB,0.7549392097264438,0.6163022403395193
FE,8914,8,56,CEN-BB,0.6450381679389313,0.5327306131365079
FE,8914,8,58,CEN-BB,0.5584848990488904,0.3737104605360256
FE,8914,8,78,CEN-BB,0.7550744248985115,0.6094108121814773
FE,8914,8,75,CEN-BB,0.7067082683307332,0.5306717283073147
FE,8914,8,49,CEN-BB,0.8396169958108917,0.7634145417329814
FE,8914,8,54,CEN-BB,0.727741935483871,0.5905713069590528
FE,8914,8,66,CEN-BB,0.7631578947368421,0.7058361934267962
FE,8914,8,76,CEN-BB,0.734239335598339,0.5937125195330725
FE,8914,8,70,CEN-BB,0.8860971524288107,0.813602273665479
FE,8914,8,53,CEN-BB,0.8446542796222967,0.6924279733513458
FE,8914,8,55,CEN-BB,0.7579556412729026,0.6447019272999724
FE,8914,8,74,CEN-BB,0.5477356181150551,0.5316666364666809
FE,8914,8,59,CEN-BB,0.8307839388145315,0.6210473408284878
FE,8914,8,61,CEN-BB,0.7849852574279882,0.5540094457316197
FE,8914,8,60,CEN-BB,0.5584518167456556,0.4316151276277183
FE,8914,8,80,CEN-BB,0.7604408352668214,0.48696903269811015
FE,8914,8,79,CEN-BB,0.7770943175161101,0.6100100220638691
FE,8914,8,52,CEN-BB,0.861648016276704,0.7895018413098386
FE,8914,8,68,CEN-BB,0.8002028397565923,0.6757952209826045
FE,8914,8,51,CEN-BB,0.7027853260869565,0.5464440435532106
FE,8914,8,72,CEN-BB,0.690920798454604,0.6405814957645285
FE,8914,8,67,CEN-BB,0.8181045473863153,0.7183803296268769
FE,8914,8,64,CEN-BB,0.8715596330275229,0.8086912775418845
FE,8914,8,73,CEN-BB,0.8259587020648967,0.6976774774839907
FE,8914,8,62,CEN-BB,0.7214566929133859,0.6991156419848066
